BARGAINTERMS_PRICE;PRICE_SQM;FLOORS_MAX;ROOMSCOUNT;TOTALAREA;LIVINGAREA;KITCHENAREA;REPAIRTYPE;COMBINEDWCSCOUNT;SEPARATEWCSCOUNT;BALCONIESCOUNT;LOGGIASCOUNT
17500000;313620;26;3;55,8;32,2;10,8;дизайнерский ремонт;1;;0;1
6100000;156812;;1;38,9;16;10,5;;1;;;1
6700000;159524;19;1;42;16,1;11,6;;1;;1;
6690000;163171;19;1;41;17;11,6;требуется ремонт;1;;;1
8000000;410256;26;;19,5;8,5;5;евроремонт;1;0;0;0
8500000;345528;31;;24,6;19,5;;требуется ремонт;1;;;
12500000;299043;31;1;41,8;34;;требуется ремонт;1;;;
4840000;193600;10;;25;20;;дизайнерский ремонт;1;0;;
6550000;148864;19;1;44;12;20;требуется ремонт;1;0;1;0
13100000;174667;;3;75;60;12;;;;;
6993370;114645;;3;61;35;5;;;;;
4600000;184000;;1;25;;;дизайнерский ремонт;0;0;1;0
5200000;157576;;1;33;;;дизайнерский ремонт;1;;2;
7300000;368687;26;;19,8;12,3;;требуется ремонт;1;0;0;0
9100000;138088;26;2;65,9;28,1;11,3;косметический ремонт;2;;;
18900000;274311;26;2;68,9;31,3;21,4;косметический ремонт;;1;;
5445000;279231;26;;19,5;14,4;3;косметический ремонт;1;0;0;0
7000000;166667;5;1;42;20,2;12;;1;;1;0
14000000;181582;5;3;77,1;;;евроремонт;1;;1;
9500000;282738;26;1;33,6;11,6;10,7;косметический ремонт;1;0;;
11300000;201786;15;2;56;30,5;10,9;евроремонт;;1;0;1
3900000;121875;;1;32;25;6;косметический ремонт;1;;;1
5600000;147368;18;1;38;15;11;косметический ремонт;1;;1;1
4400000;222222;10;;19,8;10;4;евроремонт;1;;;
6600000;137500;9;1;48;24;13;требуется ремонт;;;;1
6700000;167883;19;1;41,1;;11,6;требуется ремонт;0;1;1;0
7250000;172619;19;1;42;;7;требуется ремонт;0;1;1;0
5700000;86364;18;2;66;38;25;требуется ремонт;1;;;
8700000;158182;18;2;55;30;13;евроремонт;0;1;0;1
4900000;198381;10;;24,7;22;2,7;евроремонт;1;;;1
5099000;60702;;3;84;60;19,5;требуется ремонт;2;0;0;0
4800000;192000;10;;25;;5;евроремонт;0;1;1;0
7900000;175556;;1;45;18,4;11,3;евроремонт;1;0;1;0
10500000;235955;26;2;44,5;;;косметический ремонт;1;;;
6162840;102000;;2;60,42;39,4;15,5;требуется ремонт;1;;;
4800000;192000;18;1;25;17;3;косметический ремонт;1;;1;
4200000;158491;18;;26,5;11,5;6;косметический ремонт;1;;1;
6900000;138277;4;2;49,9;20,4;19,8;евроремонт;1;;1;
7600000;126667;;2;60;33;8;евроремонт;1;;;2
11720000;127669;19;3;91,8;54,7;12,1;;;;1;0
7500000;215517;;1;34,8;19,4;9,6;косметический ремонт;1;0;0;1
14999000;182915;30;3;82;62;20;евроремонт;3;;;1
7200000;200000;10;1;36;20;8,2;дизайнерский ремонт;1;0;0;1
18900000;154918;;4;122;52;26;;;;;
5700000;168142;18;1;33,9;11,7;14,3;евроремонт;1;0;1;0
5500000;123874;;2;44,4;32;6;косметический ремонт;1;;;
3900000;157895;10;;24,7;18;4;косметический ремонт;0;0;0;0
4350000;181250;;6;24;13,9;;;;;;
17340000;257652;14;2;67,3;28,6;14;требуется ремонт;;1;;1
9800000;204167;15;2;48;25;11;евроремонт;;1;;1
6950000;244643;14;1;28;28;;требуется ремонт;1;;;1
5150000;143056;10;1;36;15;11;требуется ремонт;1;;1;
7300000;187661;;1;38,9;20,5;8,9;требуется ремонт;;;;
10200000;174957;23;2;58,3;38;17,4;требуется ремонт;0;0;1;0
11499999;212295;;2;54,17;30,2;10,8;требуется ремонт;0;1;0;1
10000000;256410;14;1;39;17,5;11;дизайнерский ремонт;;1;;1
4300000;130303;;1;33;;;дизайнерский ремонт;1;1;1;1
9100000;270833;26;1;33,6;12;11;косметический ремонт;1;;;
12890000;138009;14;2;93,4;28,7;21,6;требуется ремонт;1;1;;
10600000;298592;26;1;35,5;10;17;евроремонт;;;;
7450000;191026;;1;39;19,6;11,2;дизайнерский ремонт;1;;;
5250000;157186;8;1;33,4;15,2;8,9;требуется ремонт;;1;1;
9000000;200000;;2;45;30;6;косметический ремонт;;1;1;
15000000;138889;23;3;108;67;12,7;требуется ремонт;1;1;1;1
9230000;164528;26;2;56,1;;20;евроремонт;0;1;1;0
10900000;166940;;2;67,09;34,9;11,7;косметический ремонт;;1;;1
6550000;160539;5;;40,8;23;8;евроремонт;0;0;1;0
4796689;149897;;1;32;14;9;;;;;
11500000;280488;26;1;41;12;19;;;;;
14900000;173256;30;3;86;44;17,9;;2;;;1
8600000;200935;18;1;42,8;;11,8;требуется ремонт;0;1;1;0
17400000;311828;26;2;55,8;;20,8;дизайнерский ремонт;1;0;1;0
4950000;139437;;1;35,5;15;9;требуется ремонт;1;0;0;0
14950000;191667;;3;78;57;;косметический ремонт;1;;;1
6500000;206349;;1;31,5;21;5,7;косметический ремонт;1;;1;
7400000;137037;9;2;54;25,5;16;требуется ремонт;1;0;0;1
8700000;152498;17;2;57,05;;;косметический ремонт;0;0;1;0
6100000;124236;;2;49,1;28,7;9;косметический ремонт;0;1;1;0
8200000;141623;8;3;57,9;39,2;6;требуется ремонт;0;1;0;1
9200000;139605;26;2;65,9;31;11,5;косметический ремонт;;;;
6550000;303381;26;;21,59;10,2;;евроремонт;1;;;
16200000;253125;;2;64;;;косметический ремонт;0;0;0;0
3800000;95000;;;40;30;;евроремонт;1;0;;
18900000;198738;15;3;95,1;68;15;требуется ремонт;1;1;;1
6450000;161654;14;1;39,9;11,2;15,3;требуется ремонт;1;;;1
10500000;233333;26;1;45;13;21;требуется ремонт;1;0;;
6250000;176056;10;1;35,5;;;евроремонт;0;0;0;0
4350000;107143;18;2;40,6;24,2;8,1;требуется ремонт;0;1;0;0
6300000;146512;8;2;43;26,2;6;требуется ремонт;;1;;1
11150000;206481;;2;54;30;11;;;;;
5379291;153694;18;1;35;11;14;;;;;
4300000;179167;18;;24;12;;;;;;
5150000;143056;10;1;36;15;10;требуется ремонт;1;;;1
4850000;144949;;1;33,46;12,3;10;требуется ремонт;1;0;0;1
10700000;259709;26;1;41,2;19;13;косметический ремонт;1;0;0;0
14880000;250927;26;2;59,3;30;13,5;косметический ремонт;0;2;;
9800000;168096;23;1;58,3;30;17,4;;1;;1;0
6700000;340102;26;;19,7;;5,1;косметический ремонт;0;1;1;0
6900000;144681;8;2;47;28;8;требуется ремонт;;1;;1
11500000;181675;;2;63,3;33,9;11,4;требуется ремонт;0;1;;1
7600000;196382;;1;38,7;20,4;9;;;1;;1
15000000;200000;;3;75;55;;евроремонт;;1;;1
5800000;292929;;;19,8;;19;требуется ремонт;0;1;1;0
5200000;155689;10;1;33,4;15;9;требуется ремонт;1;0;1;0
5800000;151436;18;1;38,3;15;11;косметический ремонт;1;;;1
13100000;174667;;3;75;60;12;дизайнерский ремонт;1;0;1;1
7100000;124561;18;2;57;;12,5;косметический ремонт;;;;1
6750000;153409;19;1;44;11,6;21,5;;1;0;1;0
4900000;156051;;1;31,4;9,4;18,2;требуется ремонт;;;;
7050000;171951;5;1;41;;8;косметический ремонт;1;0;0;1
13000000;325000;31;1;40;;18;требуется ремонт;1;0;1;0
6750000;150000;8;2;45;27;8,5;требуется ремонт;0;1;1;0
5450000;187931;26;1;29;17;;евроремонт;1;;;1
9223000;205871;;2;44,8;26,5;5,3;требуется ремонт;0;1;;
22000000;258824;26;3;85;43;18;евроремонт;;1;;
5510000;190000;4;1;29;;;косметический ремонт;1;0;0;0
7000000;126354;;3;55,4;;7,3;евроремонт;0;1;1;0
6850000;148913;8;2;46;27;9;требуется ремонт;0;1;0;1
6600000;184358;;1;35,8;;17;косметический ремонт;1;0;0;0
7800000;154150;10;2;50,6;28;12;евроремонт;0;1;0;0
7850000;392500;26;;20;9,4;5,1;;1;;;
4890000;197976;10;;24,7;22;2,7;евроремонт;1;;;1
9000000;229592;14;1;39,2;17,5;11;дизайнерский ремонт;1;;;1
5700000;116327;;1;49;21,4;15;;;;;
7390000;189003;26;1;39,1;;;косметический ремонт;;;;
10150000;107294;3;3;94,6;52;16;требуется ремонт;0;1;0;1
8900000;222500;;2;40;;;евроремонт;1;0;0;1
9700000;173214;14;2;56;40;11;требуется ремонт;0;1;1;0
5900000;165730;;1;35,6;16,6;10;евроремонт;1;;;1
7800000;390000;26;1;20;10;5,1;евроремонт;1;;;
5350000;267500;26;1;20;9,4;5,1;косметический ремонт;1;;;
12800000;241509;30;2;53;23,1;15,1;дизайнерский ремонт;0;1;;1
4650000;140909;;1;33;17;9;;0;1;1;0
4800000;106667;;2;45;28;6;косметический ремонт;1;0;1;0
6850000;241197;14;;28,4;;5;косметический ремонт;0;1;1;0
4000000;170940;8;;23,4;;;косметический ремонт;0;0;0;0
15500000;292453;;2;53;29,5;10,2;;2;;0;0
6650000;142704;10;2;46,6;26;8;;;1;;1
7000000;112903;;3;62;44;6;косметический ремонт;;1;1;
10000000;171527;23;1;58,3;;17,4;требуется ремонт;0;1;1;0
3650000;150826;17;;24,2;11,2;5;требуется ремонт;0;1;0;0
8100000;180000;;2;45;27,7;5,7;косметический ремонт;;1;1;
5650000;115306;9;1;49;22;15;требуется ремонт;1;0;0;0
4750000;153722;;1;30,9;17,2;6;косметический ремонт;1;;1;
4800000;154839;8;1;31;14;8;требуется ремонт;;1;;1
7200000;201117;;1;35,8;;17;косметический ремонт;1;0;0;0
5500000;163690;;1;33,6;10,5;16,3;требуется ремонт;1;0;0;0
13300000;305747;22;1;43,5;;;косметический ремонт;;;;1
9500000;125000;;3;76;45;8;дизайнерский ремонт;0;1;0;1
7400000;209632;;1;35,3;19,5;9,5;косметический ремонт;1;;;1
11499000;169103;19;2;68;36;16;евроремонт;0;1;1;0
10400000;105051;16;3;99;62;15;требуется ремонт;;;;1
3600000;182371;;;19,74;9,9;1,8;требуется ремонт;1;0;0;1
7750000;178984;14;1;43,3;13;16,8;требуется ремонт;1;;;1
6800000;149451;8;2;45,5;27;8;требуется ремонт;0;1;0;1
7000000;160920;5;1;43,5;26;12;евроремонт;1;;;
11500000;152318;14;3;75,5;34,7;17,2;требуется ремонт;;2;;1
20990000;103654;14;3;202,5;69;40;требуется ремонт;;3;2;
9090909;135685;19;2;67;36;16;требуется ремонт;1;1;;
5450000;157514;8;1;34,6;16;9;требуется ремонт;0;0;1;0
8300000;157197;;2;52,8;31,5;9,8;косметический ремонт;0;1;1;0
5750000;164286;;1;35;21;11;дизайнерский ремонт;1;0;1;0
14930000;193896;;3;77;60;;требуется ремонт;;;;1
5000000;172414;8;1;29;15;5;требуется ремонт;0;0;;
10950000;182500;26;3;60;30;10;дизайнерский ремонт;;3;1;1
7700000;197436;;1;39;26;8,9;евроремонт;;1;1;1
6200000;193750;17;1;32;10;19;дизайнерский ремонт;0;0;0;0
4400000;166038;10;;26,5;16;5;евроремонт;1;;;1
6420000;155448;17;1;41,3;;20,3;требуется ремонт;1;0;1;0
8000000;147874;16;2;54,1;28,1;14,8;требуется ремонт;0;1;0;0
6100000;204013;30;1;29,9;24;3;евроремонт;1;;;1
3699999;222892;10;;16,6;10,6;;косметический ремонт;1;0;0;0
21100000;200909;;4;110;75;12;евроремонт;;;1;1
4400000;220000;10;;20;10;4;евроремонт;;;;1
9500000;146154;;3;65;36;13;евроремонт;2;0;0;0
8499000;144051;26;2;59;28;15;требуется ремонт;;1;;1
12890000;243208;26;3;53;21;19;косметический ремонт;;2;;
7800000;216667;26;1;36;15,5;10,1;евроремонт;1;0;0;1
16200000;221010;32;3;73,3;49,3;10;требуется ремонт;0;1;0;1
4000000;166667;18;;24;18;4;;1;;;
12500000;162338;;3;77;48;10;;;;;
7890000;175333;;1;45;20;12;евроремонт;1;0;0;1
7500000;139665;8;2;53,7;28,9;11;требуется ремонт;;1;1;
9490000;351481;22;;27;18;;требуется ремонт;1;0;;
6800000;146868;8;2;46,3;26,1;9,1;требуется ремонт;;1;;1
5500000;96661;;2;56,9;32;10;требуется ремонт;;1;;1
5200000;192593;26;;27;;;косметический ремонт;;;1;
8650000;173000;;2;50;25;16;;1;0;0;0
5700000;154054;18;1;37;;15;косметический ремонт;0;1;1;0
10650000;300000;26;1;35,5;10;17;косметический ремонт;1;0;0;0
15990000;266500;29;2;60;30;16;;1;;1;1
5200000;140541;;1;37;;;;;;;
4600000;112195;4;1;41;10;20;требуется ремонт;1;;0;0
4800000;106904;;2;44,9;32;6;косметический ремонт;;1;1;
6600000;160976;26;1;41;16;10,2;;;;0;1
6800000;129032;;3;52,7;38;7;косметический ремонт;;1;;1
7100000;150893;8;3;56;30;22;;2;;;1
9190000;142260;19;2;64,6;;20,4;требуется ремонт;0;1;1;0
12990000;162375;17;3;80;45;20,6;косметический ремонт;0;0;0;0
7500000;174419;14;1;43;18;12;требуется ремонт;0;1;0;1
4890000;197976;10;;24,7;22;2,7;евроремонт;1;;;1
6250000;145349;8;2;43;27;5,2;;;1;;2
6900000;207207;26;1;33,3;11,6;10,7;косметический ремонт;1;;;
11200000;164706;19;2;68;36,4;16;евроремонт;;1;;1
11500000;136742;23;2;84,1;39,5;17;требуется ремонт;;;;
9850000;167517;26;2;58,8;26,1;16,5;евроремонт;;1;;1
3650000;173810;10;;21;18;;требуется ремонт;1;0;0;1
10500000;254854;26;;41,2;;;косметический ремонт;1;;;
5100000;166124;8;1;30,7;14;8;требуется ремонт;0;1;0;1
9100000;138088;26;2;65,9;28,1;11,3;косметический ремонт;2;;;
4350000;207143;10;;21;12;3;евроремонт;1;;0;0
7500000;182482;14;1;41,1;11,9;15,4;косметический ремонт;1;0;0;0
5200000;130653;;1;39,8;16;11;требуется ремонт;1;;0;0
5300000;99065;;2;53,5;30;9;;;1;;1
10500000;152395;8;3;68,9;42;12,1;требуется ремонт;;1;0;1
7250000;131818;17;2;55;29;14;;;1;0;1
7700000;390863;26;;19,7;;5,1;косметический ремонт;1;;;
4450000;222500;10;;20;20;;дизайнерский ремонт;0;0;0;1
9400000;142424;19;3;66;;12,4;требуется ремонт;0;1;1;0
14800000;258741;;2;57,2;25,2;14,7;требуется ремонт;0;2;0;1
6500000;152941;19;1;42,5;21,5;13;требуется ремонт;1;;1;
9900000;115116;;3;86;52,4;13,5;косметический ремонт;;1;;1
3850000;160417;10;;24;;;требуется ремонт;0;0;0;1
7700000;150980;;2;51;34;7;дизайнерский ремонт;1;0;0;1
4700000;142424;8;1;33;15,3;9;;;;;
4650000;140909;4;1;33;;13,6;косметический ремонт;1;0;1;0
10000000;180180;10;2;55,5;24;12;дизайнерский ремонт;1;;;
7400000;137803;8;2;53,7;29;11;требуется ремонт;;1;1;1
10450000;186607;26;3;56;36,2;6;евроремонт;1;1;;
16800000;284746;26;2;59;;;евроремонт;1;1;;
10200000;154545;19;2;66;39,5;12,4;;1;;;
3000000;117925;;;25,44;;11,6;евроремонт;1;0;1;0
10500000;175000;26;2;60;;;требуется ремонт;;;;
5850000;165254;;1;35,4;;9,5;евроремонт;1;0;0;1
8000000;212202;22;1;37,7;16,6;9,1;требуется ремонт;0;1;1;0
5700;163;10;1;35;16;9;евроремонт;1;0;0;1
12300000;209540;26;2;58,7;45;;косметический ремонт;;1;;1
5500000;154286;18;1;35;12;15;косметический ремонт;1;;1;
6700000;167500;;1;40;15;16;евроремонт;0;1;1;0
5100000;170000;8;1;30;16;10;требуется ремонт;1;;;1
8300000;224324;;2;37;;7;евроремонт;0;1;1;0
11000000;305556;26;1;36;11;16;евроремонт;0;0;0;0
5850000;153947;17;1;38;;13;косметический ремонт;0;1;0;1
5450000;157514;8;1;34,6;16;9;требуется ремонт;;1;;1
6150000;166216;18;1;37;12;15;косметический ремонт;1;;;1
6450000;233696;26;;27,6;25,7;;косметический ремонт;0;0;1;0
7150000;135161;;2;52,9;32,9;7,9;;;1;;
4650000;165480;18;;28,1;24,1;;дизайнерский ремонт;1;;;
5850000;211268;;1;27,69;17,6;;косметический ремонт;0;0;1;1
6500000;143805;16;1;45,2;18,1;14,3;требуется ремонт;0;1;0;1
7950000;128226;;3;62;31;16;косметический ремонт;2;;;
32000000;177778;;5;180;;;евроремонт;0;2;0;3
9150000;160526;;2;57;34;10;дизайнерский ремонт;;1;;1
5800000;165714;18;1;35;12;15;евроремонт;1;;1;
5650000;201786;26;;28;15;5;евроремонт;1;;;1
7200000;169412;19;1;42,5;;12,8;требуется ремонт;1;0;1;0
8500000;140033;26;2;60,7;28,7;15;требуется ремонт;0;1;0;1
8500000;157993;18;2;53,8;29,8;12,1;евроремонт;0;1;0;1
10500000;176471;8;3;59,5;36,6;8;косметический ремонт;;1;;1
7400000;200000;10;1;37;17;12;евроремонт;1;;;
6950000;181462;15;1;38,3;18;10;требуется ремонт;0;1;0;1
10900000;175806;;2;62;;;требуется ремонт;;;;
5450000;163174;8;1;33,4;15,1;9;косметический ремонт;0;1;0;1
10500000;180723;26;2;58,1;30,3;13,8;дизайнерский ремонт;1;;;1
7650000;127076;4;2;60,2;33;12;евроремонт;1;0;3;0
